data_index,id_point,uuid,datetime,lat,lng,plaque,is_infraction,plate_state,lat_match,lng_match,segment,point_on_segment,lap_time,lap,lap_id,dir_veh,cluster_id,lat_s,lng_s,point_on_segment_s,day,modification,side_of_street,COTE,segment_geodbl_geom,restrict_id,res_days,res_hour_from,res_hour_to,is_restrict,restrictions,res_type,seg_restrict,longueur_non_marquée,nb_places_total,nb_places_marquées,nb_places_non_marquées
37,478720,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:23,45.532177588,-73.5618225217,H90XZB,0,,45.532146,-73.561853,1390532,87.15137424688292,2022-06-17 16:03:23,1,veh2_1,-1,0,45.532177588,-73.5618225217,87.15137424688292,2022-06-17,,1,Droite,"LINESTRING (-73.56242674898127 45.53245957626351, -73.56231760255409 45.53240852010296, -73.56093622668197 45.531763658904616)",,,,,False,,,,113.765870495,20.0,,
38,478721,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:25,45.5321818394,-73.5618159846,E99NYD,0,,45.532145,-73.56185,1390532,86.98746480711763,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5321818394,-73.5618159846,86.98746480711763,2022-06-17,,1,Droite,"LINESTRING (-73.56242674898127 45.53245957626351, -73.56231760255409 45.53240852010296, -73.56093622668197 45.531763658904616)",,,,,False,,,,113.765870495,20.0,,
39,478722,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:27,45.5321386049,-73.561864821,W04YBX,0,,45.532148,-73.561857,1390532,87.50649262761317,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5321386049,-73.561864821,87.50649262761317,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
40,478723,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:28,45.5320804118,-73.5617441722,K06TBJ,0,,45.532091,-73.561733,1390532,76.07876779037022,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5320804118,-73.5617441722,76.07876779037022,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
41,478724,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:28,45.5321364594,-73.561701488,N92JVS,0,,45.532094,-73.56174,1390532,76.74785620699761,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5321364594,-73.561701488,76.74785620699761,2022-06-17,,1,Droite,"LINESTRING (-73.56242674898127 45.53245957626351, -73.56231760255409 45.53240852010296, -73.56093622668197 45.531763658904616)",,,,,False,,,,113.765870495,20.0,,
42,478725,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:30,45.532118843,-73.5616631202,H08RGL,0,,45.532077,-73.561702,1390532,73.16840628983863,2022-06-17 16:03:23,1,veh2_1,-1,0,45.532118843,-73.5616631202,73.16840628983863,2022-06-17,,1,Droite,"LINESTRING (-73.56242674898127 45.53245957626351, -73.56231760255409 45.53240852010296, -73.56093622668197 45.531763658904616)",,,,,False,,,,113.765870495,20.0,,
43,478726,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:30,45.5320625979,-73.5617060931,W74NHS,0,,45.532074,-73.561696,1390532,72.50595503479228,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5320625979,-73.5617060931,72.50595503479228,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
44,478727,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:31,45.5320878356,-73.5615984015,Z77WYH,0,,45.532047,-73.561637,1390532,67.05115053731045,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5320878356,-73.5615984015,67.05115053731045,2022-06-17,,1,Droite,"LINESTRING (-73.56242674898127 45.53245957626351, -73.56231760255409 45.53240852010296, -73.56093622668197 45.531763658904616)",,,,,False,,,,113.765870495,20.0,,
45,478728,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:31,45.5320281545,-73.5616347221,GPZ859,0,,45.532041,-73.561623,1390532,65.74461580533779,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5320281545,-73.5616347221,65.74461580533779,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
47,478730,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:32,45.531994941,-73.5615640252,J46BNB,0,,45.532008,-73.561552,1390532,59.10275473163179,2022-06-17 16:03:23,1,veh2_1,-1,0,45.531994941,-73.5615640252,59.10275473163179,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
48,478731,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:33,45.5320374823,-73.5614899013,E56WWJ,0,,45.531997,-73.561528,1390532,56.89587291312592,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5320374823,-73.5614899013,56.89587291312592,2022-06-17,,1,Droite,"LINESTRING (-73.56242674898127 45.53245957626351, -73.56231760255409 45.53240852010296, -73.56093622668197 45.531763658904616)",,,,,False,,,,113.765870495,20.0,,
49,478732,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:33,45.5319671482,-73.561500887,Z14DED,0,,45.531979,-73.56149,1390532,53.28597634319336,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5319671482,-73.561500887,53.28597634319336,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
51,478734,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:34,45.5319411349,-73.5614428019,Y75PYZ,0,,45.531953,-73.561432,1390532,47.90737588956751,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5319411349,-73.5614428019,47.90737588956751,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
50,478733,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:34,45.5320109647,-73.5614304431,X75WHD,0,,45.53197,-73.561469,1390532,51.39693304136693,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5320109647,-73.5614304431,51.39693304136693,2022-06-17,,1,Droite,"LINESTRING (-73.56242674898127 45.53245957626351, -73.56231760255409 45.53240852010296, -73.56093622668197 45.531763658904616)",,,,,False,,,,113.765870495,20.0,,
52,478735,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:35,45.5319145106,-73.5613818971,X24WQV,0,,45.531925,-73.561372,1390532,42.30775055582231,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5319145106,-73.5613818971,42.30775055582231,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
53,478736,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:36,45.5318925386,-73.5613312359,E41XJR,0,,45.531902,-73.561322,1390532,37.66064717088122,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5318925386,-73.5613312359,37.66064717088122,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
54,478737,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:37,45.5318736014,-73.5612858965,X28RMS,0,,45.531882,-73.561278,1390532,33.54638994429214,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5318736014,-73.5612858965,33.54638994429214,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
55,478738,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:39,45.5318492806,-73.5612311884,P95XAG,0,,45.531857,-73.561224,1390532,28.49156442960678,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5318492806,-73.5612311884,28.49156442960678,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
56,478739,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:41,45.5318174889,-73.5611638041,FJT1189,0,,45.531826,-73.561156,1390532,22.15263513993193,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5318174889,-73.5611638041,22.15263513993193,2022-06-17,,-1,Gauche,"LINESTRING (-73.56094986865271 45.531683558267915, -73.56237435174548 45.53234855410728, -73.56244852485997 45.532383340691055)",,,,,False,,,,124.541139661,22.0,,
57,478740,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:44,45.5318139035,-73.5609525456,FNG3826,0,,45.531757,-73.561006,1390532,8.18735233922014,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5318139035,-73.5609525456,8.18735233922014,2022-06-17,,1,Droite,"LINESTRING (-73.56242674898127 45.53245957626351, -73.56231760255409 45.53240852010296, -73.56093622668197 45.531763658904616)",,,,,False,,,,113.765870495,20.0,,
58,478741,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:44,45.5317537675,-73.5609810961,G73DPB,0,,45.531748,-73.560987,1390532,6.347265678056114,2022-06-17 16:03:23,1,veh2_1,-1,0,45.5317537675,-73.5609810961,6.347265678056114,2022-06-17,,1,Droite,"LINESTRING (-73.56242674898127 45.53245957626351, -73.56231760255409 45.53240852010296, -73.56093622668197 45.531763658904616)",,,,,False,,,,113.765870495,20.0,,
59,478742,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:49,45.5316925437,-73.5608860801,E81XDD,0,,45.531699,-73.56088,1390531,124.69808563852034,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5316925437,-73.5608860801,124.69808563852034,2022-06-17,,-1,Gauche,"LINESTRING (-73.55963802381791 45.53104935328281, -73.55963941719294 45.53106879094577, -73.56094986865271 45.531683558267915)",,,,,False,,,,101.242623172,18.0,,
60,478743,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:51,45.5317075914,-73.5607805638,J86PHM,0,,45.531669,-73.560818,1390531,118.7718832834846,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5317075914,-73.5607805638,118.7718832834846,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
61,478744,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:52,45.5316461674,-73.560810022,Y69DJH,0,,45.53166,-73.560797,1390531,116.89575724023553,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5316461674,-73.560810022,116.89575724023553,2022-06-17,,-1,Gauche,"LINESTRING (-73.55963802381791 45.53104935328281, -73.55963941719294 45.53106879094577, -73.56094986865271 45.531683558267915)",,,,,False,,,,101.242623172,18.0,,
62,478745,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:52,45.5316828712,-73.5607243585,W50YLE,0,,45.531643,-73.560762,1390531,113.5954140644386,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5316828712,-73.5607243585,113.5954140644386,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
63,478746,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:54,45.5316622868,-73.5606791404,M23RXN,0,,45.531622,-73.560717,1390531,109.3878782899722,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5316622868,-73.5606791404,109.3878782899722,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
64,478747,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:55,45.5316419762,-73.5606328412,E30JBR,0,,45.531601,-73.560672,1390531,105.1270035559024,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5316419762,-73.5606328412,105.1270035559024,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
65,478748,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:55,45.5315885783,-73.5606821616,H20TGP,0,,45.5316,-73.560671,1390531,105.03637704958726,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5315885783,-73.5606821616,105.03637704958726,2022-06-17,,-1,Gauche,"LINESTRING (-73.55963802381791 45.53104935328281, -73.55963941719294 45.53106879094577, -73.56094986865271 45.531683558267915)",,,,,False,,,,101.242623172,18.0,,
66,478749,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:03:58,45.5316178618,-73.5605821845,E73LBR,0,,45.531577,-73.560621,1390531,100.34836022925926,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5316178618,-73.5605821845,100.34836022925926,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
67,478750,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:01,45.5315955019,-73.5605292422,K30WWM,0,,45.531553,-73.56057,1390531,95.52948845097414,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5315955019,-73.5605292422,95.52948845097414,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
68,478751,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:01,45.5315413688,-73.5605767803,W01AXF,0,,45.531551,-73.560567,1390531,95.27771076914534,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5315413688,-73.5605767803,95.27771076914534,2022-06-17,,-1,Gauche,"LINESTRING (-73.55963802381791 45.53104935328281, -73.55963941719294 45.53106879094577, -73.56094986865271 45.531683558267915)",,,,,False,,,,101.242623172,18.0,,
69,478752,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:04,45.53157024,-73.5604764605,K85WHF,0,,45.531528,-73.560516,1390531,90.54199627821096,2022-06-17 16:03:49,1,veh2_1,-1,0,45.53157024,-73.5604764605,90.54199627821096,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
70,478753,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:04,45.5315144011,-73.5605206939,FNC3619,0,,45.531525,-73.560511,1390531,89.97028560623677,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5315144011,-73.5605206939,89.97028560623677,2022-06-17,,-1,Gauche,"LINESTRING (-73.55963802381791 45.53104935328281, -73.55963941719294 45.53106879094577, -73.56094986865271 45.531683558267915)",,,,,False,,,,101.242623172,18.0,,
71,478754,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:07,45.531537188,-73.5604035082,X18XQQ,0,,45.531494,-73.560445,1390531,83.76351849038024,2022-06-17 16:03:49,1,veh2_1,-1,0,45.531537188,-73.5604035082,83.76351849038024,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
72,478755,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:07,45.5314824829,-73.560449783,G46YCC,0,,45.531492,-73.56044,1390531,83.39437323860552,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5314824829,-73.560449783,83.39437323860552,2022-06-17,,-1,Gauche,"LINESTRING (-73.55963802381791 45.53104935328281, -73.55963941719294 45.53106879094577, -73.56094986865271 45.531683558267915)",,,,,False,,,,101.242623172,18.0,,
73,478756,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:08,45.5315088604,-73.5603441179,K43YMZ,0,,45.531466,-73.560385,1390531,78.15755705255116,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5315088604,-73.5603441179,78.15755705255116,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
74,478757,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:08,45.5314545352,-73.5603914558,K11NHX,0,,45.531464,-73.560382,1390531,77.88090979779014,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5314545352,-73.5603914558,77.88090979779014,2022-06-17,,-1,Gauche,"LINESTRING (-73.55963802381791 45.53104935328281, -73.55963941719294 45.53106879094577, -73.56094986865271 45.531683558267915)",,,,,False,,,,101.242623172,18.0,,
75,478758,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:10,45.5314119968,-73.5603043296,J15XSG,0,,45.531423,-73.560294,1390531,69.59633700095351,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5314119968,-73.5603043296,69.59633700095351,2022-06-17,,-1,Gauche,"LINESTRING (-73.55963802381791 45.53104935328281, -73.55963941719294 45.53106879094577, -73.56094986865271 45.531683558267915)",,,,,False,,,,101.242623172,18.0,,
77,478760,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:11,45.5314261373,-73.5601758192,J07LLQ,0,,45.531386,-73.560215,1390531,62.12040957954393,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5314261373,-73.5601758192,62.12040957954393,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
76,478759,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:11,45.5314534405,-73.5602317531,W76YGF,0,,45.531412,-73.560271,1390531,67.43863414479736,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5314534405,-73.5602317531,67.43863414479736,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
78,478761,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:13,45.5313764783,-73.5600732208,P17RPB,0,,45.531337,-73.56011,1390531,52.39137557464929,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5313764783,-73.5600732208,52.39137557464929,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
79,478762,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:13,45.5313230803,-73.5601225576,Z24MMR,0,,45.531337,-73.56011,1390531,52.30177418385543,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5313230803,-73.5601225576,52.30177418385543,2022-06-17,,-1,Gauche,"LINESTRING (-73.55963802381791 45.53104935328281, -73.55963941719294 45.53106879094577, -73.56094986865271 45.531683558267915)",,,,,False,,,,101.242623172,18.0,,
80,478763,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:14,45.5313483721,-73.5600083258,FJL5337,0,,45.531307,-73.560047,1390531,46.44146300160581,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5313483721,-73.5600083258,46.44146300160581,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
81,478764,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:15,45.5313210975,-73.5599534163,Y03WXV,0,,45.531281,-73.559991,1390531,41.19154390401677,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5313210975,-73.5599534163,41.19154390401677,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
82,478765,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:16,45.5312939077,-73.5599031483,G16GBV,0,,45.531256,-73.559939,1390531,36.24837979018049,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5312939077,-73.5599031483,36.24837979018049,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
83,478766,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:17,45.5312662096,-73.5598420399,FNT8965,0,,45.531228,-73.559879,1390531,30.569629395620066,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5312662096,-73.5598420399,30.569629395620066,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
84,478767,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:18,45.5312293462,-73.5597566205,P92XJX,0,,45.531189,-73.559796,1390531,22.746065059909046,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5312293462,-73.5597566205,22.746065059909046,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
85,478768,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:19,45.5312076956,-73.5597113748,K11WCM,0,,45.531167,-73.55975,1390531,18.47092850979537,2022-06-17 16:03:49,1,veh2_1,-1,0,45.5312076956,-73.5597113748,18.47092850979537,2022-06-17,,1,Droite,"LINESTRING (-73.56085106700299 45.531723747613384, -73.5595826662844 45.53112866560465, -73.55956017807596 45.53113353692955)",,,,,False,,,,110.965402423,20.0,,
86,478769,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:29,45.5310050904,-73.5594504693,Z85TXC,0,,45.531019,-73.559436,1390530,134.59432211220803,2022-06-17 16:04:29,1,veh2_1,-1,0,45.530995060950005,-73.559434387375,133.20238649284985,2022-06-17,,-1,Gauche,"LINESTRING (-73.55811556906451 45.53034666617311, -73.55811578035932 45.53034675605812, -73.55811599165412 45.530346845943235, -73.55952224678306 45.531014496559095)",,,,,False,,,,65.33535337699999,12.0,,
87,478770,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:30,45.5310383772,-73.5593607073,M93RKA,0,,45.531001,-73.559397,1390530,130.855109344391,2022-06-17 16:04:29,1,veh2_1,-1,0,45.5310383772,-73.5593607073,130.855109344391,2022-06-17,,1,Droite,"LINESTRING (-73.5594747038926 45.531093984742114, -73.55946507320533 45.53107419139528, -73.55805881726381 45.53040654008299, -73.55800421470326 45.53039999836472)",,,,,False,,,,28.88691954699999,5.0,,
88,478771,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:30,45.5310181045,-73.5593188577,N68TFX,0,,45.530981,-73.559355,1390530,126.88533751690136,2022-06-17 16:04:29,1,veh2_1,-1,0,45.5310163913,-73.55930074105001,125.60617251152055,2022-06-17,,1,Droite,"LINESTRING (-73.5594747038926 45.531093984742114, -73.55946507320533 45.53107419139528, -73.55805881726381 45.53040654008299, -73.55800421470326 45.53039999836472)",,,,,False,,,,28.88691954699999,5.0,,
90,478773,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:31,45.5309854273,-73.5592505382,H18NJQ,0,,45.530948,-73.559287,1390530,120.43068183640722,2022-06-17 16:04:29,1,veh2_1,-1,0,45.53098415305,-73.55923328845,119.23493159382974,2022-06-17,,1,Droite,"LINESTRING (-73.5594747038926 45.531093984742114, -73.55946507320533 45.53107419139528, -73.55805881726381 45.53040654008299, -73.55800421470326 45.53039999836472)",,,,,False,,,,28.88691954699999,5.0,,
89,478772,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:31,45.5309336734,-73.5593033086,E56LDF,0,,45.530949,-73.559289,1390530,120.62686549246116,2022-06-17 16:04:29,1,veh2_1,-1,0,45.53092143315,-73.559286749,118.95101310960128,2022-06-17,,-1,Gauche,"LINESTRING (-73.55811556906451 45.53034666617311, -73.55811578035932 45.53034675605812, -73.55811599165412 45.530346845943235, -73.55952224678306 45.531014496559095)",,,,,False,,,,65.33535337699999,12.0,,
91,478774,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:32,45.5309608055,-73.5591995088,J30EGX,0,,45.530924,-73.559236,1390530,115.59620995171328,2022-06-17 16:04:29,1,veh2_1,-1,0,45.53094587082501,-73.55917749260001,113.553403628188,2022-06-17,,1,Droite,"LINESTRING (-73.5594747038926 45.531093984742114, -73.55946507320533 45.53107419139528, -73.55805881726381 45.53040654008299, -73.55800421470326 45.53039999836472)",,,,,False,,,,28.88691954699999,5.0,,
92,478775,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:33,45.5309391226,-73.5591514453,N96YNE,0,,45.530901,-73.559188,1390530,111.13651928972293,2022-06-17 16:04:29,1,veh2_1,-1,0,45.53093488305,-73.55913077875,109.53515956988576,2022-06-17,,1,Droite,"LINESTRING (-73.5594747038926 45.531093984742114, -73.55946507320533 45.53107419139528, -73.55805881726381 45.53040654008299, -73.55800421470326 45.53039999836472)",,,,,False,,,,28.88691954699999,5.0,,
93,478776,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:33,45.5308696419,-73.5591642051,J32JGY,0,,45.530883,-73.559151,1390530,107.64031569516268,2022-06-17 16:04:29,1,veh2_1,-1,0,45.530856934625,-73.55914946967499,106.07094378016522,2022-06-17,,-1,Gauche,"LINESTRING (-73.55811556906451 45.53034666617311, -73.55811578035932 45.53034675605812, -73.55811599165412 45.530346845943235, -73.55952224678306 45.531014496559095)",,,,,False,,,,65.33535337699999,12.0,,
94,478777,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 16:04:34,45.5309145415,-73.5590967019,J79XYB,0,,45.530875,-73.559136,1390530,106.06418883802922,2022-06-17 16:04:29,1,veh2_1,-1,0,45.530900894825,-73.559079693925,104.32287923525855,2022-06-17,,1,Droite,"LINESTRING (-73.5594747038926 45.531093984742114, -73.55946507320533 45.53107419139528, -73.55805881726381 45.53040654008299, -73.55800421470326 45.53039999836472)",,,,,False,,,,28.88691954699999,5.0,,
